date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2008/1/10,22.991,23.1178,22.6777,22.7971,-0.8436,2.4129,41.5617,8.2572,6.6981,330.2699
2008/1/11,22.8269,23.1104,22.6777,22.9463,0.6545,1.6657,41.8337,8.3112,6.7419,332.4314
2008/1/14,23.0507,23.1178,22.6926,22.8344,-0.4876,1.8145,41.6297,8.2707,6.709,330.8103
2008/1/15,22.8344,22.8344,22.4987,22.5733,-1.1434,2.4731,41.1537,8.1761,6.6323,327.0277
2008/1/16,22.3793,22.4912,22.1033,22.1257,-1.9828,2.5063,40.3377,8.014,6.5008,320.5434
2008/1/17,22.0138,22.2898,21.4095,21.6632,-2.0904,2.3799,39.4945,7.8465,6.3649,313.8429
2008/1/18,21.5587,21.7825,21.4841,21.7005,0.1722,1.3677,39.5625,7.86,6.3759,314.3832
2008/1/21,21.7079,21.7825,20.4025,20.4994,-5.5345,2.0397,37.3729,7.425,6.023,296.9836
2008/1/22,20.2831,20.2831,19.097,19.5297,-4.7307,3.2115,35.6049,7.0737,5.7381,282.9341
2008/1/23,19.5073,20.0146,19.3208,19.6938,0.8403,1.8329,35.9041,7.1331,5.7863,285.3117
2008/1/24,19.8057,19.9847,19.2462,19.4029,-1.4773,1.6573,35.3737,7.0278,5.7008,281.0969
2008/1/25,19.4103,19.7162,18.9926,19.4998,0.4998,1.4519,35.5505,7.0629,5.7293,282.5018
2008/1/28,19.3805,19.3805,17.9034,17.9184,-8.1102,1.7685,32.6673,6.4901,5.2646,259.5904
2008/1/29,17.9184,18.2988,17.7543,18.0526,0.7494,1.0461,32.9121,6.5387,5.3041,261.5357
2008/1/30,18.2764,18.7091,17.993,18.2391,1.0331,1.1668,33.2521,6.6063,5.3589,264.2375
2008/1/31,18.2541,19.2984,18.1272,18.8508,3.3538,1.9305,34.3673,6.8278,5.5386,273.0995
2008/2/1,18.8658,18.8658,17.9109,18.2168,-3.3637,1.2961,33.2113,6.5982,5.3523,263.9133
2008/2/4,18.4331,19.7311,18.4331,19.6863,8.0672,2.3817,35.8905,7.1304,5.7841,285.2036
2008/2/5,18.6494,18.9702,18.2615,18.4331,-6.366,7.8941,33.6057,6.6765,5.4159,267.0474
2008/2/13,17.9034,18.0899,17.523,17.8438,-3.1971,2.8859,32.5313,6.4631,5.2427,258.5097
2008/2/14,18.0377,18.1123,17.7841,18.0228,1.0033,1.4627,32.8577,6.5279,5.2953,261.1035
2008/2/15,17.978,17.978,17.5006,17.8065,-1.2003,1.5992,32.4633,6.4495,5.2318,257.9693
2008/2/18,17.9631,18.0974,17.7244,17.9407,0.7541,1.6203,32.7081,6.4982,5.2712,259.9146
2008/2/19,18.0377,18.4928,17.8288,18.4555,2.869,2.1415,33.6465,6.6846,5.4224,267.3716
2008/2/20,18.6494,18.7091,17.9631,17.9855,-2.5465,2.108,32.7897,6.5144,5.2844,260.5631
2008/2/21,17.9034,18.1198,17.6125,17.9184,-0.3733,1.1244,32.6673,6.4901,5.2646,259.5904
2008/2/22,17.7543,17.7916,17.1575,17.2544,-3.7052,1.7482,31.4569,6.2496,5.0696,249.972
2008/2/25,17.2544,17.344,16.3294,16.3444,-5.2745,1.7717,29.7977,5.92,4.8022,236.7871
2008/2/26,16.777,16.9188,16.2623,16.7099,2.2364,1.3601,30.4641,6.0524,4.9096,242.0827
2008/2/27,16.7024,17.0381,16.5607,16.8442,0.8036,0.93,30.7089,6.101,4.949,244.028
2008/2/28,16.8665,16.8815,16.4712,16.5905,-1.5058,0.7699,30.2465,6.0091,4.8745,240.3535
2008/2/29,16.5458,16.9784,16.4861,16.8367,1.4838,0.8147,30.6953,6.0983,4.9468,243.9199
2008/3/3,16.7323,17.3813,16.4115,17.1798,2.0381,1.3217,31.3209,6.2226,5.0476,248.8912
2008/3/4,17.2321,17.4857,16.6502,16.7323,-2.6053,1.1956,30.5049,6.0605,4.9161,242.4069
2008/3/5,16.6204,16.7696,16.3742,16.5532,-1.07,0.8862,30.1785,5.9956,4.8635,239.8131
2008/3/6,16.6204,17.3663,16.4115,17.0083,2.749,1.3825,31.0081,6.1604,4.9972,246.4056
2008/3/7,16.8143,17.1127,16.5831,16.8889,-0.7018,0.6991,30.7905,6.1172,4.9622,244.6764
2008/3/10,16.7099,16.7173,16.322,16.4115,-2.8269,1.1148,29.9201,5.9443,4.8219,237.7598
2008/3/11,16.3966,16.7024,16.2996,16.6054,1.1818,0.6985,30.2737,6.0145,4.8789,240.5696
2008/3/12,17.0083,17.1575,16.4115,16.4563,-0.8985,1.0149,30.0017,5.9605,4.835,238.4082
2008/3/13,16.3966,16.5308,15.9191,16.1504,-1.8586,1.2793,29.4441,5.8497,4.7452,233.9772
2008/3/14,16.1728,16.9337,16.1206,16.6577,3.1409,1.7222,30.3689,6.0334,4.8942,241.3262
2008/3/17,16.6502,17.2544,16.1504,16.8665,1.2539,2.3273,30.7497,6.1091,4.9556,244.3522
2008/3/18,16.7696,17.2619,16.4115,16.7696,-0.575,3.1702,30.5729,6.074,4.9271,242.9473
2008/3/19,17.2321,17.2694,16.419,16.8442,0.4448,2.2819,30.7089,6.101,4.949,244.028
2008/3/20,15.3298,16.5532,15.1806,16.3369,-3.0115,2.5732,29.7841,5.9173,4.8,236.679
2008/3/21,16.0982,16.1131,15.5536,15.6879,-3.9726,2.4793,28.6009,5.6822,4.6093,227.2767
2008/3/24,15.6655,15.6655,14.7703,14.7927,-5.7061,3.1022,26.9688,5.358,4.3463,214.308
2008/3/25,14.4347,14.4347,13.9796,14.181,-4.1351,2.1907,25.8536,5.1364,4.1666,205.446
2008/3/26,14.1885,14.3153,13.8006,13.823,-2.525,1.5331,25.2008,5.0067,4.0614,200.2586
2008/3/27,13.4276,13.435,12.6368,12.6741,-8.3108,2.9606,23.1064,4.5906,3.7238,183.6154
2008/3/28,12.525,13.3828,12.4578,13.3306,5.1795,2.1589,24.3032,4.8284,3.9167,193.1258
2008/3/31,12.8681,13.2262,12.6667,12.8457,-3.6374,1.6332,23.4192,4.6528,3.7742,186.101
2008/4/1,12.8308,12.9427,12.4802,12.5548,-2.2648,1.3099,22.8888,4.5474,3.6888,181.8862
2008/4/2,12.6816,13.0546,12.4578,12.801,1.9608,1.2607,23.3376,4.6365,3.7611,185.4526
2008/4/3,12.801,13.1889,12.5473,13.0919,2.2727,1.2208,23.868,4.7419,3.8466,189.6674
2008/4/7,13.077,13.8006,12.8681,13.6887,4.5584,1.849,24.956,4.9581,4.0219,198.3132
2008/4/8,13.6961,13.8155,13.45,13.5768,-0.8174,1.3137,24.752,4.9175,3.989,196.6922
2008/4/9,13.5768,13.5768,12.9054,12.9203,-4.8352,1.2773,23.5552,4.6798,3.7961,187.1818
2008/4/10,12.7637,12.9875,12.6667,12.9427,0.1732,0.7553,23.596,4.6879,3.8027,187.506
2008/4/11,12.9427,13.0994,12.7935,13.0471,0.8069,0.7661,23.7864,4.7257,3.8334,189.019
2008/4/14,12.8308,12.8979,12.5846,12.6145,-3.3162,0.9238,22.9976,4.569,3.7063,182.7508
2008/4/15,12.6145,12.7264,12.5324,12.7264,0.887,0.6869,23.2016,4.6095,3.7392,184.3719
2008/4/16,12.801,12.8905,12.6667,12.6741,-0.4103,0.4464,23.1064,4.5906,3.7238,183.6154
2008/4/17,12.6368,12.98,12.4727,12.5846,-0.7063,0.6331,22.9432,4.5582,3.6975,182.3185
2008/4/18,12.5921,12.607,11.9356,11.9506,-5.0385,1.3375,21.7872,4.3285,3.5112,173.1323
