episodes,steps,rewards,step
707,252.0,7.321009666435064,178416.0
708,252.0,5.105858442909697,178668.0
709,252.0,1.013887554793841,178920.0
710,252.0,19.780615549104375,179172.0
711,252.0,-0.6108568876291942,179424.0
712,252.0,6.692263554983394,179676.0
713,252.0,5.496357211941985,179928.0
714,252.0,2.411551586150434,180180.0
715,252.0,1.6814060531449104,180432.0
716,252.0,1.9196145426626694,180684.0
717,252.0,8.543733139282493,180936.0
718,252.0,-1.721957477990331,181188.0
719,252.0,10.446462983542792,181440.0
720,252.0,5.860052426163781,181692.0
721,252.0,-15.85007977996228,181944.0
722,252.0,0.2715939780286061,182196.0
723,252.0,6.74470283788687,182448.0
724,252.0,-15.09978754528384,182700.0
725,252.0,6.868686355832619,182952.0
726,252.0,-6.786399991699424,183204.0
727,252.0,6.773197267461418,183456.0
728,252.0,10.214601827838383,183708.0
729,252.0,0.9582949564123363,183960.0
730,252.0,5.236533409509435,184212.0
731,252.0,6.568483617602061,184464.0
732,252.0,12.660807184173564,184716.0
733,252.0,9.41813791193047,184968.0
734,252.0,4.802748915820825,185220.0
735,252.0,8.37118804166285,185472.0
736,252.0,-11.441622296259629,185724.0
737,252.0,6.494812203372522,185976.0
738,252.0,6.707945866840261,186228.0
739,252.0,4.802635916408675,186480.0
740,252.0,-2.00962523274504,186732.0
741,252.0,6.312121782352783,186984.0
742,252.0,5.053457753953926,187236.0
743,252.0,-15.44739427051188,187488.0
744,252.0,-4.604276450020788,187740.0
745,252.0,4.696359997254963,187992.0
746,252.0,1.5785838369089316,188244.0
747,252.0,7.178232632527271,188496.0
748,252.0,13.361346267376538,188748.0
749,252.0,-14.492167533977623,189000.0
750,252.0,4.008465526765422,189252.0
751,252.0,4.989249723769474,189504.0
752,252.0,5.69071760441472,189756.0
753,252.0,5.800837075801429,190008.0
754,252.0,12.291959628367431,190260.0
755,252.0,-4.9007077150653675,190512.0
756,252.0,-0.28286040448971816,190764.0
757,252.0,5.847000389210859,191016.0
758,252.0,-0.30354889603831103,191268.0
759,252.0,-1.684379799667461,191520.0
760,252.0,4.433035734798718,191772.0
761,252.0,-4.093735280460598,192024.0
762,252.0,4.20715715765563,192276.0
763,252.0,3.5936343530668506,192528.0
764,252.0,5.715414050697072,192780.0
765,252.0,0.543322397187515,193032.0
766,252.0,-11.775485725532153,193284.0
767,252.0,1.2207353667107361,193536.0
768,252.0,1.628533168856683,193788.0
769,252.0,6.953209835748798,194040.0
770,252.0,8.618612838266058,194292.0
771,252.0,4.9148383705859064,194544.0
772,252.0,6.2020652957057365,194796.0
773,252.0,-1.785990076520799,195048.0
774,252.0,-0.7045120644800816,195300.0
775,252.0,2.8006514085035557,195552.0
776,252.0,1.3948468222478407,195804.0
777,252.0,9.251040293692947,196056.0
778,252.0,12.218624649644495,196308.0
779,252.0,16.22167452007085,196560.0
780,252.0,-1.7234709070015555,196812.0
781,252.0,1.5552955450132948,197064.0
782,252.0,10.83460597381615,197316.0
783,252.0,5.84928376736428,197568.0
784,252.0,-1.4851939653167026,197820.0
785,252.0,-1.5973726017824013,198072.0
786,252.0,9.124341392462078,198324.0
787,252.0,-4.384768181697186,198576.0
788,252.0,9.503037801516374,198828.0
789,252.0,-5.142369703080785,199080.0
790,252.0,-11.810836657644678,199332.0
791,252.0,8.211102879174558,199584.0
792,252.0,4.830676841976099,199836.0
793,252.0,2.641851773849498,200088.0
794,252.0,-7.72890651942191,200340.0
795,252.0,3.0820816847097223,200592.0
796,252.0,4.515711356389261,200844.0
797,252.0,3.8847108840084585,201096.0
798,252.0,3.7310938394608564,201348.0
799,252.0,-2.2616580543067406,201600.0
800,252.0,-13.379726306061123,201852.0
801,252.0,13.677480927664485,202104.0
802,252.0,25.174186454759344,202356.0
803,252.0,19.029857670244997,202608.0
804,252.0,4.08059661152944,202860.0
805,252.0,-5.297240827513933,203112.0
806,252.0,9.855435805364554,203364.0
807,252.0,6.759584542405919,203616.0
808,252.0,22.914324344551215,203868.0
809,252.0,5.182035094172503,204120.0
810,252.0,3.3275335133176975,204372.0
811,252.0,6.218106092252835,204624.0
812,252.0,8.791459584514971,204876.0
813,252.0,11.30986907812874,205128.0
814,252.0,-0.024547100462641185,205380.0
815,252.0,-1.2882102075665725,205632.0
816,252.0,10.866808373879271,205884.0
817,252.0,3.1334076884211735,206136.0
818,252.0,11.438078427153377,206388.0
819,252.0,6.701815897697285,206640.0
820,252.0,-0.8590593241327207,206892.0
821,252.0,-4.078895686017981,207144.0
822,252.0,7.544732670356984,207396.0
823,252.0,-1.7327046575097018,207648.0
824,252.0,-2.0922001868273172,207900.0
825,252.0,6.558414082214741,208152.0
826,252.0,-20.252030171739673,208404.0
827,252.0,1.5281533281903383,208656.0
828,252.0,-17.73605058192114,208908.0
829,252.0,8.416494984376834,209160.0
830,252.0,8.721184773627487,209412.0
831,252.0,11.709483724051072,209664.0
832,252.0,14.558423513901515,209916.0
833,252.0,-27.504565378787987,210168.0
834,252.0,1.0641765810826054,210420.0
835,252.0,10.18063125678341,210672.0
836,252.0,-10.780387454662874,210924.0
837,252.0,-1.5622473432799824,211176.0
838,252.0,7.212434717703096,211428.0
839,252.0,7.872737002877664,211680.0
840,252.0,5.338015032076216,211932.0
841,252.0,-4.416134001446298,212184.0
842,252.0,-16.969169474465104,212436.0
843,252.0,-11.27828066772485,212688.0
844,252.0,-0.00796928420052001,212940.0
845,252.0,-9.860683567728898,213192.0
846,252.0,6.4140792080597295,213444.0
847,252.0,4.091766546544784,213696.0
848,252.0,13.320630966685574,213948.0
849,252.0,0.6001416260197017,214200.0
850,252.0,9.974228550304728,214452.0
851,252.0,8.38319026593148,214704.0
852,252.0,7.423132847062388,214956.0
853,252.0,9.033573281430046,215208.0
854,252.0,-1.1025228635558468,215460.0
855,252.0,-3.274420578093034,215712.0
856,252.0,3.7511720119039613,215964.0
857,252.0,8.253986655004857,216216.0
858,252.0,0.730729775120281,216468.0
859,252.0,10.679936443327449,216720.0
860,252.0,-1.0900079985355617,216972.0
861,252.0,13.771054537496937,217224.0
862,252.0,10.293279276715214,217476.0
863,252.0,2.016709480905681,217728.0
864,252.0,8.371242039363771,217980.0
865,252.0,-5.0217637858645086,218232.0
866,252.0,8.44691976823631,218484.0
867,252.0,7.760606427398388,218736.0
868,252.0,1.58887684225817,218988.0
869,252.0,8.357837397726188,219240.0
870,252.0,13.176471441932694,219492.0
871,252.0,7.143748495154368,219744.0
872,252.0,-16.813912777815037,219996.0
873,252.0,16.91813161295648,220248.0
874,252.0,8.305763305819632,220500.0
875,252.0,6.693350418561612,220752.0
876,252.0,-5.35025046442679,221004.0
877,252.0,2.4463957492271713,221256.0
878,252.0,5.116084422501814,221508.0
879,252.0,4.687652817541552,221760.0
880,252.0,-2.8474270797589796,222012.0
881,252.0,26.941311063889614,222264.0
882,252.0,-3.7084651395533426,222516.0
883,252.0,15.502427083340093,222768.0
884,252.0,0.07731232635175278,223020.0
885,252.0,4.639350832895396,223272.0
886,252.0,8.204831964580386,223524.0
887,252.0,-17.33300463244786,223776.0
888,252.0,9.39466996070788,224028.0
889,252.0,7.966317755540959,224280.0
890,252.0,10.00085144717096,224532.0
891,252.0,-5.426643824470923,224784.0
892,252.0,8.278342249755383,225036.0
893,252.0,9.58615420093567,225288.0
894,252.0,7.682271809550602,225540.0
895,252.0,5.16818890064039,225792.0
896,252.0,7.728047844390846,226044.0
897,252.0,8.523881506625223,226296.0
898,252.0,11.832300576659355,226548.0
899,252.0,-0.6868107521056483,226800.0
900,252.0,29.665883183131772,227052.0
901,252.0,-0.8757744452106899,227304.0
902,252.0,0.8406847833928239,227556.0
903,252.0,10.842993291776788,227808.0
904,252.0,-3.5524620218316847,228060.0
905,252.0,19.22562778501202,228312.0
906,252.0,-3.3821038269608112,228564.0
907,252.0,2.6898959874003903,228816.0
908,252.0,17.604085027278042,229068.0
909,252.0,8.084220573396822,229320.0
910,252.0,10.59248831350203,229572.0
911,252.0,11.992031162218067,229824.0
912,252.0,4.478826095321755,230076.0
913,252.0,4.1340430939602655,230328.0
914,252.0,3.5387298223922454,230580.0
915,252.0,-1.6717742367335222,230832.0
916,252.0,-1.5164211333959985,231084.0
917,252.0,-0.8880737579122967,231336.0
918,252.0,0.7445347450362889,231588.0
919,252.0,6.718222590569994,231840.0
920,252.0,14.034027464052002,232092.0
921,252.0,-8.68113663055186,232344.0
922,252.0,9.509351054984378,232596.0
923,252.0,-17.5760013730405,232848.0
924,252.0,-10.48245448989845,233100.0
925,252.0,-6.0631685659718855,233352.0
926,252.0,-1.1908160452422096,233604.0
927,252.0,6.210547587270881,233856.0
928,252.0,8.527630176114187,234108.0
929,252.0,12.661643044774394,234360.0
930,252.0,0.2869781247341321,234612.0
931,252.0,7.358227766610927,234864.0
932,252.0,4.270090200485107,235116.0
933,252.0,-3.0729217948656493,235368.0
934,252.0,-0.4436487730063635,235620.0
935,252.0,-1.741160775763499,235872.0
936,252.0,-3.378317711205729,236124.0
937,252.0,2.1709731546431867,236376.0
938,252.0,7.161450865358953,236628.0
939,252.0,-3.3083624667567326,236880.0
940,252.0,-4.051357627745379,237132.0
941,252.0,7.107550099706722,237384.0
942,252.0,2.071230352142359,237636.0
943,252.0,5.143809132642164,237888.0
944,252.0,7.624003635111148,238140.0
945,252.0,8.322169191102615,238392.0
946,252.0,7.519599801294935,238644.0
947,252.0,6.960377906579399,238896.0
948,252.0,-0.5276732140096525,239148.0
949,252.0,3.3352020557894306,239400.0
950,252.0,-0.1296741312163665,239652.0
951,252.0,13.814846238759886,239904.0
952,252.0,-5.737044104058602,240156.0
953,252.0,-3.023257491790794,240408.0
954,252.0,2.6709880816784795,240660.0
955,252.0,15.147926539172213,240912.0
956,252.0,29.05832247650029,241164.0
957,252.0,8.972894064738611,241416.0
958,252.0,4.6811068317945,241668.0
959,252.0,12.25885820254885,241920.0
960,252.0,19.986056199117236,242172.0
961,252.0,13.636427596474563,242424.0
962,252.0,6.005430888537438,242676.0
963,252.0,-14.296761779307287,242928.0
964,252.0,8.42693670408773,243180.0
965,252.0,-1.1153286133002307,243432.0
966,252.0,-9.30499842946425,243684.0
967,252.0,5.312949059132286,243936.0
968,252.0,11.825641763848672,244188.0
969,252.0,-6.899755943313406,244440.0
970,252.0,9.798453153172678,244692.0
971,252.0,23.279594096277446,244944.0
972,252.0,0.26271653109868975,245196.0
973,252.0,0.2627155560189613,245448.0
974,252.0,3.9370937895772093,245700.0
975,252.0,14.58637265485024,245952.0
976,252.0,5.045416175929285,246204.0
977,252.0,30.532477382120792,246456.0
978,252.0,1.8574731399507418,246708.0
979,252.0,7.725015127261687,246960.0
980,252.0,5.177345458984594,247212.0
981,252.0,-4.444742586369624,247464.0
982,252.0,4.8822621789906115,247716.0
983,252.0,5.020741890232618,247968.0
984,252.0,-4.815036061222594,248220.0
985,252.0,8.176213455361658,248472.0
986,252.0,6.757861555732917,248724.0
987,252.0,-7.883682400530501,248976.0
988,252.0,0.42119774801769216,249228.0
989,252.0,8.866866587003639,249480.0
990,252.0,8.847273962227083,249732.0
991,252.0,-1.0396343018623497,249984.0
992,252.0,11.043174271967352,250236.0
993,252.0,0.3575974547225891,250488.0
994,252.0,10.443106086467523,250740.0
995,252.0,-5.051644197555139,250992.0
996,252.0,15.267475281151299,251244.0
997,252.0,8.938028435881279,251496.0
998,252.0,-3.067607800110914,251748.0
999,252.0,10.456825390866252,252000.0
1000,252.0,-21.444092944032654,252252.0
1001,252.0,9.747099927262738,252504.0
1002,252.0,14.043724758783846,252756.0
1003,252.0,0.6076112674078051,253008.0
1004,252.0,13.621683947382628,253260.0
1005,252.0,-12.737812669254161,253512.0
1006,252.0,14.495151167399781,253764.0
1007,252.0,13.8600285416001,254016.0
1008,252.0,-1.6616351135991387,254268.0
1009,252.0,6.680209522341835,254520.0
1010,252.0,0.36982311747868635,254772.0
1011,252.0,9.246051045289562,255024.0
1012,252.0,6.702074609200349,255276.0
1013,252.0,4.40374392086928,255528.0
1014,252.0,3.2885835629213185,255780.0
1015,252.0,7.308797639161618,256032.0
1016,252.0,8.03502369162903,256284.0
1017,252.0,5.874696423081687,256536.0
1018,252.0,-12.725574275370635,256788.0
1019,252.0,-2.1551808446166847,257040.0
1020,252.0,6.545079756340709,257292.0
1021,252.0,5.132474948548542,257544.0
1022,252.0,13.932866230221933,257796.0
1023,252.0,-23.658204086583332,258048.0
1024,252.0,8.081943607394471,258300.0
1025,252.0,-1.9891948113169513,258552.0
1026,252.0,11.790612480015103,258804.0
1027,252.0,20.97499249480864,259056.0
1028,252.0,2.98560844694836,259308.0
1029,252.0,7.705449275372853,259560.0
1030,252.0,-13.218616600830236,259812.0
1031,252.0,-0.502481424179786,260064.0
1032,252.0,-1.2039012807530265,260316.0
1033,252.0,10.94933902393222,260568.0
1034,252.0,-3.1135420663295474,260820.0
1035,252.0,-9.455208283826046,261072.0
1036,252.0,3.9992470029786453,261324.0
1037,252.0,-4.893708872716136,261576.0
1038,252.0,-15.769397482182264,261828.0
1039,252.0,5.672400614968918,262080.0
1040,252.0,33.211320595380116,262332.0
1041,252.0,10.669328056235747,262584.0
1042,252.0,-18.25006732899904,262836.0
1043,252.0,13.53938913166708,263088.0
1044,252.0,22.794492459604,263340.0
1045,252.0,-0.40422381722777184,263592.0
1046,252.0,14.268366878847521,263844.0
1047,252.0,-2.282386590713598,264096.0
1048,252.0,2.6832585872637784,264348.0
1049,252.0,9.800174283174524,264600.0
1050,252.0,17.80484878342839,264852.0
1051,252.0,-5.8642254304924775,265104.0
1052,252.0,-5.538758880944897,265356.0
1053,252.0,9.170112008731682,265608.0
1054,252.0,16.202140388609244,265860.0
1055,252.0,-3.8907825062335246,266112.0
1056,252.0,17.63444959926197,266364.0
1057,252.0,13.417358881364821,266616.0
1058,252.0,12.013432397872247,266868.0
1059,252.0,7.705300709948505,267120.0
1060,252.0,-4.2161227523354885,267372.0
1061,252.0,-0.352047534472226,267624.0
1062,252.0,12.848749504275947,267876.0
1063,252.0,9.882667115302588,268128.0
1064,252.0,3.9815947387556396,268380.0
1065,252.0,-2.873926259533126,268632.0
1066,252.0,7.537850575108312,268884.0
1067,252.0,10.571472207305625,269136.0
1068,252.0,10.077156300427347,269388.0
1069,252.0,-7.905717200741983,269640.0
1070,252.0,0.6968062004215496,269892.0
1071,252.0,0.29782875492625166,270144.0
1072,252.0,15.079286012124522,270396.0
1073,252.0,8.64568202831812,270648.0
1074,252.0,4.499046860062231,270900.0
1075,252.0,12.316578613467447,271152.0
1076,252.0,10.125668999007127,271404.0
1077,252.0,-0.25468104580358003,271656.0
1078,252.0,5.19977475190339,271908.0
1079,252.0,-0.7691808029177143,272160.0
1080,252.0,-0.41987428504874025,272412.0
1081,252.0,10.882283054621212,272664.0
1082,252.0,2.7519585220498906,272916.0
1083,252.0,8.832101794658545,273168.0
1084,252.0,22.960261006030176,273420.0
1085,252.0,4.583910245831058,273672.0
1086,252.0,4.2830498829277595,273924.0
1087,252.0,14.270720389220413,274176.0
1088,252.0,0.20583376027164876,274428.0
1089,252.0,0.4070841585643746,274680.0
1090,252.0,9.05697794605435,274932.0
1091,252.0,10.56314688888838,275184.0
1092,252.0,-5.785660111364808,275436.0
1093,252.0,5.043472273472878,275688.0
1094,252.0,8.372754353785027,275940.0
1095,252.0,25.391282956243888,276192.0
1096,252.0,-23.2766990239886,276444.0
1097,252.0,0.5411782384763143,276696.0
1098,252.0,8.354096433295446,276948.0
1099,252.0,24.99748985904542,277200.0
1100,252.0,0.8714422520345735,277452.0
1101,252.0,3.999378593642948,277704.0
1102,252.0,-1.04020755836545,277956.0
1103,252.0,10.35187508542882,278208.0
1104,252.0,1.0650727653609073,278460.0
1105,252.0,-2.94508501940122,278712.0
1106,252.0,-8.421496253670012,278964.0
1107,252.0,-0.5718970477982788,279216.0
1108,252.0,15.165539186150246,279468.0
1109,252.0,1.4961396621341183,279720.0
1110,252.0,5.0019786060460705,279972.0
1111,252.0,19.141039191658354,280224.0
1112,252.0,5.324937719499849,280476.0
1113,252.0,19.482990257206126,280728.0
1114,252.0,-1.647254777779207,280980.0
1115,252.0,12.499391438354271,281232.0
1116,252.0,14.026344329629628,281484.0
1117,252.0,13.638606689580246,281736.0
1118,252.0,9.807454827858743,281988.0
1119,252.0,22.995450638547364,282240.0
1120,252.0,13.82557312289817,282492.0
1121,252.0,17.271506924178134,282744.0
1122,252.0,8.408662980928773,282996.0
1123,252.0,-9.592415264022408,283248.0
1124,252.0,-8.132144916285997,283500.0
1125,252.0,-9.346212651438647,283752.0
1126,252.0,5.243729518542194,284004.0
1127,252.0,3.3586370101565994,284256.0
1128,252.0,10.431238006355082,284508.0
1129,252.0,14.10437453664765,284760.0
1130,252.0,-8.994962797709974,285012.0
1131,252.0,-0.10774766242402967,285264.0
1132,252.0,2.914360203555856,285516.0
1133,252.0,8.3922786224204,285768.0
1134,252.0,11.450137153383961,286020.0
1135,252.0,4.347043852721787,286272.0
1136,252.0,2.7339525211400164,286524.0
1137,252.0,11.726310527294142,286776.0
1138,252.0,13.619376416795108,287028.0
1139,252.0,6.288632769282539,287280.0
1140,252.0,7.844825785556569,287532.0
1141,252.0,25.07701342523151,287784.0
1142,252.0,13.043835976281844,288036.0
1143,252.0,9.289821817345416,288288.0
1144,252.0,-3.2366258642667933,288540.0
1145,252.0,-9.8760995219854,288792.0
1146,252.0,6.517600910786987,289044.0
1147,252.0,1.326863940784976,289296.0
1148,252.0,11.957634602610266,289548.0
1149,252.0,10.571244267086604,289800.0
1150,252.0,2.678221467778718,290052.0
1151,252.0,10.010913442761114,290304.0
1152,252.0,7.817044244391685,290556.0
1153,252.0,13.75583591292775,290808.0
1154,252.0,5.55647210695268,291060.0
1155,252.0,6.277150031674141,291312.0
1156,252.0,19.041314726962806,291564.0
1157,252.0,3.1748105750630495,291816.0
1158,252.0,-9.854692699405133,292068.0
1159,252.0,-10.269608205482214,292320.0
